timestamp,open,high,low,close,volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_High,Bollinger_Low,RSI,MACD,MACD_Signal,ATR,close_lag_1,close_lag_2,close_lag_3,hour,day_of_week,week_of_year,close_normalized
2024-11-19 19:00:00,3140.7,3145.0,3118.0,3122.19,21729.5172,3115.286,3119.423,3119.4949611230713,3124.1022908094346,3162.4684867533865,3087.7135132466133,49.733192781775806,-3.184728617145538,-3.2578181202406684,31.455096145506605,3140.69,3117.45,3110.16,19,1,47,-1.32977637503625
2024-11-19 20:00:00,3122.2,3131.11,3085.0,3100.17,20976.5046,3113.2709999999997,3119.8064,3115.9813318279676,3123.1637696012217,3158.3393911743424,3086.2586088256576,44.92300822223113,-4.5321527224386955,-3.512685040680274,32.50187499225614,3122.19,3140.69,3117.45,20,1,47,-1.4123989562513153
2024-11-19 21:00:00,3100.17,3106.91,3068.0,3092.19,38041.0802,3109.839,3119.6953999999996,3111.655635131973,3121.9491119698014,3156.6836632964278,3082.793336703573,43.2889674604167,-6.172759611514721,-4.044699954847164,32.95959820709498,3100.17,3122.19,3140.69,21,1,47,-1.4423411995799358
2024-11-19 22:00:00,3092.19,3099.51,3065.4,3092.67,14723.6717,3105.885,3120.0814,3108.2037014716143,3120.800911500398,3151.0135156202373,3082.0164843797634,43.42227740463572,-7.349499942141392,-4.70565995230601,33.04176976373106,3092.19,3100.17,3122.19,22,1,47,-1.4405401623872367
2024-11-19 23:00:00,3092.66,3114.87,3087.8,3107.44,13647.9187,3108.41,3120.9851999999996,3108.0648466585935,3120.276954186657,3145.849121945151,3083.0748780548497,47.510996383910324,-7.009458891297527,-5.166419740104313,32.615214780607396,3092.67,3092.19,3100.17,23,1,47,-1.385120747103562
2024-11-20 00:00:00,3107.45,3112.98,3090.39,3107.06,12522.741,3109.438,3121.7648,3107.882147266122,3119.7586422577688,3143.976257432043,3082.6287425679575,47.416055121088206,-6.693478479481655,-5.471831487979782,31.89912801056402,3107.44,3092.67,3092.19,0,2,47,-1.386546568214449
2024-11-20 01:00:00,3107.06,3127.64,3093.63,3098.97,17052.3378,3108.8990000000003,3122.2241999999997,3106.2617568540995,3118.943401384915,3141.107618646189,3081.9083813538114,45.33884273005085,-7.014992647096278,-5.780463719803082,32.049904581238,3107.06,3107.44,3092.67,1,2,47,-1.4169015492330637
2024-11-20 02:00:00,3098.98,3106.19,3084.0,3086.44,14913.1404,3106.527,3121.9932,3102.6578010624453,3117.6687581933497,3139.485135344736,3079.1298646552636,42.251499958722945,-8.18649243486152,-6.261669462814771,31.34562568257815,3098.97,3107.06,3107.44,2,2,47,-1.463916124284142
2024-11-20 03:00:00,3086.44,3097.69,3071.6,3096.0,16755.9025,3104.382,3121.6121999999996,3101.447291778364,3116.8190029700813,3138.6311349886073,3077.7758650113938,45.31136990749428,-8.24841970522084,-6.659019511295986,30.970223848108294,3086.44,3098.97,3107.06,3,2,47,-1.428045466862888
2024-11-20 04:00:00,3095.99,3102.0,3087.51,3098.0,7541.457,3100.1130000000003,3121.3642,3100.8205114550246,3116.0810028536075,3137.3840453489943,3076.858954651006,45.95652233340874,-8.043394977379648,-6.935894604512718,29.793065001814828,3096.0,3086.44,3098.97,4,2,47,-1.420541145226642
2024-11-20 05:00:00,3098.0,3115.01,3091.22,3108.5,11219.6911,3098.7439999999997,3121.295,3102.2167820995655,3115.7837086240543,3137.242378649164,3076.7876213508366,49.33570216690156,-6.9534936096711135,-6.939414405544398,29.36427464454237,3098.0,3096.0,3086.44,5,2,47,-1.381143456636352
2024-11-20 06:00:00,3108.51,3113.99,3101.57,3104.52,8701.1078,3099.179,3121.3723999999997,3102.6355489905536,3115.3419945603664,3135.8398344584252,3076.6101655415746,48.10780495080332,-6.33783306676969,-6.819098137789457,28.153969312789314,3108.5,3098.0,3096.0,6,2,47,-1.3960770566924812
2024-11-20 07:00:00,3104.52,3115.0,3098.8,3109.54,14414.2312,3100.9139999999998,3121.1947999999998,3103.890903719544,3115.114465361921,3133.555573991172,3077.1974260088277,49.80475329574695,-5.382796082254117,-6.531837726682388,27.300114361875778,3104.52,3108.5,3098.0,7,2,47,-1.3772412093855044
2024-11-20 08:00:00,3109.54,3129.54,3105.52,3123.46,17730.0497,3103.993,3120.7372000000005,3107.4489212250814,3115.441741230081,3131.672683547165,3078.2053164528347,54.270398347706276,-3.4627779766387903,-5.9180257766736695,27.06582047888465,3109.54,3104.52,3108.5,8,2,47,-1.3250111307972339
2024-11-20 09:00:00,3123.45,3135.13,3116.0,3118.65,24824.9096,3105.114,3120.4991999999997,3109.485481002339,3115.56755529949,3131.9709552342006,3081.5530447657998,52.531276208434484,-2.30273213347391,-5.194967048033718,26.498976158964325,3123.46,3109.54,3104.52,9,2,47,-1.3430590243324048
2024-11-20 10:00:00,3118.66,3120.83,3108.11,3109.4,10307.5304,3105.348,3120.257,3109.4699390019136,3115.3256903857846,3132.1995016477517,3082.5864983522483,49.26193759482518,-2.105514083889375,-4.577076455204849,25.514763576181142,3118.65,3123.46,3109.54,10,2,47,-1.377766511900041
2024-11-20 11:00:00,3109.4,3110.16,3083.8,3099.82,17908.6028,3105.433,3120.1084,3107.715404637929,3114.717624096146,3132.161732755811,3082.1702672441893,46.064398821520506,-2.6912205796979833,-4.199905280103476,25.575137606453893,3109.4,3118.65,3123.46,11,2,47,-1.413712212537658
2024-11-20 12:00:00,3099.82,3102.33,3081.56,3089.45,25871.4508,3105.734,3119.5883999999996,3104.394421976487,3113.7267368766893,3132.2355979503996,3080.025402049601,42.824062252445906,-3.9466747222290905,-4.149259168528599,25.231913491707186,3099.82,3109.4,3118.65,12,2,47,-1.4526221202215932
2024-11-20 13:00:00,3089.45,3114.26,3085.5,3113.26,23656.329,3107.46,3120.728,3106.006345253489,3113.70843346976,3131.724881801,3080.1171181990007,51.29553327064565,-2.985943070682879,-3.916595948959455,25.48391967087097,3089.45,3099.82,3109.4,13,2,47,-1.3632831711420865
2024-11-20 14:00:00,3113.25,3159.2,3091.0,3114.48,61067.1575,3109.108,3121.2792,3107.547009752854,3113.73869098075,3125.3913878299263,3083.8296121700732,51.69050241820245,-2.101883308694596,-3.5536534209064836,28.535068265808746,3113.26,3089.45,3099.82,14,2,47,-1.3587055349439774
2024-11-20 15:00:00,3114.48,3130.79,3090.0,3130.0,36350.9134,3111.2580000000003,3122.5272000000004,3111.629371615971,3114.3763893736623,3127.324819476066,3082.6771805239337,56.520986261740674,-0.14722812982972755,-2.872368362691133,29.410420532536687,3114.48,3113.26,3089.45,15,2,47,-1.3004719990467106
2024-11-20 16:00:00,3130.0,3135.0,3075.02,3089.1,39337.8372,3109.716,3122.5668000000005,3107.533122231249,3113.3851584178324,3127.75046365272,3081.1445363472794,44.02716903060467,-1.8768033813762486,-2.673255366428156,31.59396192306978,3130.0,3114.48,3113.26,16,2,47,-1.453935376507936
2024-11-20 17:00:00,3089.07,3096.5,3063.81,3064.01,28162.5677,3105.1629999999996,3120.9788,3099.6198272801125,3111.4488776955645,3131.884227777264,3074.192772222735,38.41705686779231,-5.211977115421178,-3.1809997162267605,31.672250357136228,3089.1,3130.0,3114.48,17,2,47,-1.5480770914346373
2024-11-20 18:00:00,3064.01,3077.74,3037.05,3049.01,40546.4028,3097.718,3118.5988,3090.41804050191,3109.000294256523,3137.940923807746,3063.7700761922542,35.50428274421765,-8.962190415707482,-4.337237856122905,32.31637533162647,3064.01,3089.1,3130.0,18,2,47,-1.6043595037064802
2024-11-20 19:00:00,3049.0,3063.32,3029.41,3058.05,22121.3957,3091.658,3116.2613999999994,3084.5329422288355,3107.0022435013652,3139.7227388167016,3057.0492611832983,38.5291995878081,-11.07711889410075,-5.685214063718474,32.43020566508174,3049.01,3064.01,3089.1,19,2,47,-1.5704399699106497
2024-11-20 20:00:00,3058.04,3081.88,3044.38,3072.32,20044.6255,3087.95,3114.4242,3082.312407278138,3105.6421555209195,3139.2811113246844,3054.0168886753163,43.0683692247888,-11.469531589205417,-6.8420775688158635,32.79233383186162,3058.05,3049.01,3064.01,20,2,47,-1.5168966350360367
2024-11-20 21:00:00,3072.32,3083.05,3062.21,3078.16,12362.1334,3085.784,3113.4440000000004,3081.557424136658,3104.5644239318635,3138.972743000429,3052.2442569995706,44.86279640463736,-11.180401574381904,-7.709742369929073,31.93859570101437,3072.32,3058.05,3049.01,21,2,47,-1.4949840158582002
2024-11-20 22:00:00,3078.15,3093.16,3066.33,3074.38,10537.2525,3084.277,3111.8274,3080.2524379299925,3103.380721032575,3139.190573260099,3050.8204267399014,43.8983370725255,-11.128001687276537,-8.393394233398567,31.573696008084767,3078.16,3072.32,3058.05,22,2,47,-1.5091671837507037
2024-11-20 23:00:00,3074.38,3079.68,3063.4,3069.97,9658.0668,3079.9480000000003,3110.275,3078.3829037609025,3102.0704966783564,3139.2089726513523,3048.199027348647,42.74381475881698,-11.311927682424539,-8.977100923203762,30.481289150364407,3074.38,3078.16,3072.32,23,2,47,-1.5257142129586267
2024-11-21 00:00:00,3069.97,3090.0,3065.2,3079.19,11708.0096,3076.419,3108.8766000000005,3078.5296485316476,3101.173222298813,3138.6503662146415,3046.8766337853585,45.94469620816558,-10.591619813296802,-9.30000470122237,30.07548278248125,3069.97,3074.38,3078.16,0,3,47,-1.491119290215533
2024-11-21 01:00:00,3079.2,3098.43,3076.4,3079.06,11550.9055,3071.325,3106.3017999999997,3078.626076071348,3100.306037110624,3136.952939431981,3045.6300605680194,45.90572793389001,-9.916944191464154,-9.423392599270727,29.50080544087543,3079.19,3069.97,3074.38,1,3,47,-1.4916070711218894
2024-11-21 02:00:00,3079.07,3080.01,3032.59,3056.21,27526.9407,3068.036,3104.3058,3074.5504258765577,3098.576780753345,3136.5496004094566,3041.202399590544,39.555236808936044,-11.0981305938285,-9.758340198182282,30.78074790938433,3079.06,3079.19,3069.97,2,3,47,-1.5773439458159964
2024-11-21 03:00:00,3056.21,3101.0,3053.67,3081.98,37569.6038,3069.8329999999996,3103.0774,3075.9012575353654,3097.925926606155,3134.2878217991965,3040.7081782008036,48.2501016178841,-9.841360617404007,-9.774944282026627,31.9628373444283,3056.21,3079.06,3079.19,3,3,47,-1.4806507615329703
2024-11-21 04:00:00,3081.99,3139.4,3080.5,3130.67,53599.3311,3077.9990000000003,3102.548,3085.8592107107534,3099.2100079157176,3135.8468195267405,3039.870180473259,59.96741044583786,-4.860456953625089,-8.79204681634632,33.88692039125486,3081.98,3056.21,3079.06,4,3,47,-1.297958051298568
2024-11-21 05:00:00,3130.67,3143.64,3092.65,3107.71,34959.6742,3082.965,3101.7322000000004,3089.832081490616,3099.543340938631,3134.1182846684706,3040.504715331529,53.78323133834751,-2.7342166819626073,-7.580480789469577,35.108568934736645,3130.67,3081.98,3056.21,5,3,47,-1.384107663682669
2024-11-21 06:00:00,3107.71,3129.0,3099.5,3127.21,22711.4954,3088.454,3101.6714,3096.62806667414,3100.6283079606455,3137.278479335834,3039.1255206641663,57.76676527306074,0.5183558007583997,-5.960713471423983,34.70795686796974,3107.71,3130.67,3081.98,6,3,47,-1.3109405277292732
2024-11-21 07:00:00,3127.21,3141.14,3121.61,3137.02,20490.9523,3094.34,3101.7146,3103.972054551569,3102.0554331386597,3143.394037875938,3036.729962124062,59.65094112038886,3.8433244889224625,-3.999905879354694,33.62381709168617,3127.21,3107.71,3130.67,7,3,47,-1.274131830103488
2024-11-21 08:00:00,3137.02,3148.11,3128.0,3141.19,25307.485,3101.0209999999997,3101.9294,3110.7389537240106,3103.590122035183,3150.4441170601845,3034.8538829398162,60.4584959191435,6.737207939888776,-1.8524831155060002,32.658544442280025,3137.02,3127.21,3107.71,8,3,47,-1.2584853194919157
2024-11-21 09:00:00,3141.19,3144.34,3122.4,3125.99,20396.2099,3106.623,3102.0875999999994,3113.511871228736,3104.4685486220387,3152.2432545281395,3034.3277454718605,56.05455279850023,7.715182632926826,0.061050034180565094,31.892934124974314,3141.19,3137.02,3127.21,9,3,47,-1.315518163927384
2024-11-21 10:00:00,3125.98,3139.13,3118.37,3131.7,16245.2878,3111.8740000000003,3102.3288000000002,3116.8188037326017,3105.536448676077,3154.7958605160047,3033.497139483995,57.312499645310716,8.848978388065461,1.8186357049575443,31.09772454461902,3125.99,3141.19,3137.02,10,3,47,-1.2940933256559024
2024-11-21 11:00:00,3131.7,3155.0,3129.18,3147.75,30490.13,3118.743,3103.0712,3122.442657599401,3107.1918820613287,3158.222342722375,3031.8456572776254,60.71644656970114,10.916778727413202,3.638264309448676,30.720744220003386,3131.7,3125.99,3141.19,11,3,47,-1.2338711445250299
2024-11-21 12:00:00,3147.74,3317.85,3146.2,3284.99,179740.4868,3141.621,3106.3645999999994,3151.9967198540553,3114.16435727461,3208.8412475408663,3000.8157524591347,77.34901907928969,23.360362711489415,7.5826839898568235,40.787119632860296,3147.75,3131.7,3125.99,12,3,47,-0.7189245938458492
2024-11-21 13:00:00,3284.99,3366.94,3284.38,3348.0,98001.2227,3168.223,3110.7944,3187.6336798805905,3123.334382479528,3265.6751757109537,2972.380824289047,81.27003853689308,37.86983320942409,13.640113833770277,43.7708968019417,3284.99,3147.75,3131.7,13,3,47,-0.4825009406959269
2024-11-21 14:00:00,3348.0,3372.6,3307.81,3345.5,77582.9823,3189.7059999999997,3115.0601999999994,3216.3366471750287,3132.046759637193,3306.7794794884494,2960.9255205115505,80.673336917083,48.60665672536197,20.633422412088617,45.272261316088716,3348.0,3284.99,3147.75,14,3,47,-0.4918813427412341
2024-11-21 15:00:00,3345.49,3346.28,3236.88,3277.03,90929.2832,3206.638,3118.9569999999994,3227.3718022341145,3137.7323769063228,3324.731968045293,2964.871031954707,66.31284234969294,51.00278162559516,26.70729425478993,49.85281407922525,3345.5,3348.0,3284.99,15,3,47,-0.7487917939581056
2024-11-21 16:00:00,3277.03,3340.82,3277.03,3331.48,40817.5219,3227.065,3123.651,3246.3005654642757,3145.3303229099965,3351.724427703432,2963.7945722965674,70.76904221504009,56.64244892206716,32.69432518824538,50.84832735928058,3277.03,3345.5,3348.0,16,3,47,-0.5444866374113165
2024-11-21 17:00:00,3331.47,3350.0,3313.05,3349.27,24337.7757,3248.29,3128.5492,3265.0222808344074,3153.327957305683,3378.571906036921,2964.058093963079,72.06905799123751,61.834638981444186,38.52238794688515,49.85558969076053,3331.48,3277.03,3345.5,17,3,47,-0.47773569645691094
2024-11-21 18:00:00,3349.27,3383.58,3338.91,3379.22,40354.203,3272.093,3133.9303999999997,3285.7855025008785,3162.1864687838915,3407.4455913848797,2965.66840861512,74.15315831773475,67.58709969484335,44.33533029647679,49.48519042713479,3349.27,3331.48,3277.03,18,3,47,-0.36535847995413195
2024-11-21 19:00:00,3379.22,3386.73,3337.01,3347.0,39189.219,3294.1940000000004,3138.5213999999996,3296.915411137082,3169.434058243347,3425.0286218301603,2975.7883781698406,68.25294358789353,68.753533590585,49.21897095529844,49.50196253948229,3379.22,3349.27,3331.48,19,3,47,-0.48625310151404977
2024-11-21 20:00:00,3347.0,3367.58,3333.54,3347.96,22105.5789,3315.8199999999997,3142.6668,3306.196245475794,3176.4350755671376,3440.0047548615025,2987.689245138498,68.33379072065503,68.96047144519025,53.16727105327681,48.39753664380498,3347.0,3379.22,3349.27,20,3,47,-0.4826510271286517
2024-11-21 21:00:00,3347.96,3355.96,3334.2,3345.13,15057.3191,3335.558,3147.1256000000008,3313.2751099347406,3183.0505627997986,3451.3221658701427,3002.9788341298577,67.78576674709859,68.11097293873945,56.15601143036934,46.49485545496179,3347.96,3347.0,3379.22,21,3,47,-0.4932696422439391
2024-11-21 22:00:00,3345.13,3378.68,3344.01,3371.34,17009.4074,3344.193,3152.5490000000004,3323.8323626738784,3190.4344622978456,3461.0213234269454,3024.792676573055,70.1716975848238,68.76004421785956,58.67681798786739,45.650222922464486,3345.13,3347.96,3347.0,22,3,47,-0.3949255072009388
2024-11-21 23:00:00,3371.33,3376.2,3354.81,3355.81,17242.2782,3344.9739999999997,3157.8214000000003,3329.646478551355,3196.9197775018515,3466.8220643570758,3046.3749356429244,67.00500146015567,67.2461252004423,60.39067943038237,43.917349856574155,3371.34,3345.13,3347.96,23,3,47,-0.4531965647063876
2024-11-22 00:00:00,3355.88,3372.56,3309.47,3316.1,26507.7822,3342.0340000000006,3162.2900000000004,3327.1834824511084,3201.5935117174654,3469.3069495445534,3062.4330504554464,59.598807336204565,62.125919415280805,60.73772742736206,45.28682486681887,3355.81,3371.34,3345.13,0,4,47,-0.6021948707940465
2024-11-22 01:00:00,3316.09,3330.41,3304.39,3321.5,18054.234,3346.4810000000007,3166.5712000000003,3326.150122005452,3206.2957269442313,3467.728412375922,3085.3905876240788,60.24236427400289,57.83714372131999,60.15761068615365,43.91062309061751,3316.1,3355.81,3371.34,1,4,47,-0.5819332023761827
2024-11-22 02:00:00,3321.49,3343.72,3320.0,3331.01,20471.4336,3346.4339999999997,3171.0501999999997,3327.0337361862785,3211.18648275034,3466.3661067461253,3107.1328932538736,61.408257084298704,54.57651155401345,59.04139085972561,42.46843572700196,3321.5,3316.1,3355.81,2,4,47,-0.5462501529958335
2024-11-22 03:00:00,3331.0,3380.68,3321.0,3365.8,27973.0969,3348.0870000000004,3176.3868000000007,3334.082147788773,3217.2497579366013,3467.0219511019422,3129.355048898058,65.40503126831548,54.17520131975334,58.06815295173116,43.697833175073235,3331.01,3321.5,3316.1,3,4,47,-0.4157124781333393
2024-11-22 04:00:00,3365.8,3425.92,3357.44,3390.01,44626.4088,3349.166,3182.4582,3344.2508481908144,3224.024669390068,3467.6076897557473,3153.6513102442527,67.8966980703016,55.17468530920996,57.489459423226926,45.46798794828229,3365.8,3331.01,3321.5,4,4,47,-0.3248726647265847
2024-11-22 05:00:00,3390.0,3394.98,3369.4,3376.14,22925.0339,3352.0800000000004,3188.061,3350.0488757924845,3229.9899764728107,3457.511022653156,3188.7629773468443,65.00794884707446,54.2225467219273,56.836076882967006,44.047417380547834,3390.01,3365.8,3331.01,5,4,47,-0.3769151352739501
2024-11-22 06:00:00,3376.15,3384.42,3355.0,3371.77,19019.827,3354.4610000000002,3193.5364,3353.998171102942,3235.5499773954452,3438.2106249586436,3232.0703750413563,64.08284049808144,52.51004444731052,55.97087039583571,43.002601853365846,3376.14,3390.01,3365.8,6,4,47,-0.3933120780491466
2024-11-22 07:00:00,3371.77,3386.87,3358.29,3362.66,20666.6954,3356.214,3198.6196,3355.573049084225,3240.5346841642513,3403.2446284353973,3288.5273715646026,62.098886608545605,49.84321167435064,54.7453386515387,41.972416006696854,3371.77,3376.14,3390.01,7,4,47,-0.4274942631022463
2024-11-22 08:00:00,3362.65,3381.2,3360.01,3372.01,18990.8137,3356.281,3203.9694,3358.561585614366,3245.690578902908,3401.3165023858865,3299.157497614113,63.35291445291787,47.93166791577141,53.38260450438525,40.48795772050419,3362.66,3371.77,3376.14,8,4,47,-0.3924115594527962
2024-11-22 09:00:00,3372.01,3383.84,3350.01,3364.31,19219.573,3357.131,3209.0648000000006,3359.6067518662994,3250.3423209067155,3402.4826899178856,3299.622310082115,61.546883957385106,45.273544823827706,51.76079256827374,40.01238931189675,3372.01,3362.66,3371.77,9,4,47,-0.42130319775234326
2024-11-22 10:00:00,3364.31,3369.84,3319.54,3322.62,30734.5027,3357.7830000000004,3213.048,3352.881887890608,3253.1767396946875,3402.779520899826,3297.037479100174,52.77465883757564,39.3493339133438,49.27850083728776,40.747218646761276,3364.31,3372.01,3362.66,10,4,47,-0.5777307822598855
2024-11-22 11:00:00,3322.63,3347.0,3311.68,3344.75,22269.5648,3360.108,3217.57,3351.403362819588,3256.7678479419546,3394.4351336726804,3312.1538663273195,56.33257328203702,36.02478879643104,46.62775842911642,40.35956017199262,3322.62,3364.31,3372.01,11,4,47,-0.4946954633548262
